time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-07-14T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,84,36.4,41.6,896,525,34.6,21,3.5,12,0,20.4,82
2026-07-14T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,84,41.3,58.6,557,494,42.9,36,5.3,37,0,19.6,76
2026-07-14T19:00:00Z,baramulla,Baramulla,34.198,74.3636,66,20.5,21.9,358,547,18.1,17,0.3,3,0,18.6,76
2026-07-14T19:00:00Z,budgam,Budgam,33.9299,74.7857,84,36.4,41.6,341,477,34.6,21,3.5,12,0,19.1,74
2026-07-14T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,78,30.9,40.2,267,502,24.7,66,5.3,25,0,20.7,64
2026-07-14T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,78,30.9,40.2,328,499,24.7,66,5.3,25,0,20.8,69
2026-07-14T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,84,41.3,58.6,201,466,42.9,36,5.3,37,0,18.9,74
2026-07-14T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,71,29.7,32.9,243,522,19.4,44,1.4,9,0,18.7,68
2026-07-14T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,84,36.4,41.6,393,477,34.6,21,3.5,12,0,17.6,78
2026-07-14T19:00:00Z,shopian,Shopian,33.7167,74.8333,66,21.1,24.3,252,464,21.6,20,0.6,9,0,17.3,66
2026-07-14T19:00:00Z,sopore,Sopore,34.287,74.467,71,29.7,32.9,466,531,19.4,44,1.4,9,0,18.5,80
2026-07-14T19:00:00Z,handwara,Handwara,34.4,74.28,71,29.7,32.9,267,523,19.4,44,1.4,9,0,19.6,67
2026-07-14T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,66,20.5,21.9,173,457,18.1,17,0.3,3,0,12.2,82
2026-07-14T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,72,35.6,51.9,278,499,23,52,3.7,37,0,16.1,69
2026-07-14T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,59,18.5,27.1,185,465,5.8,45,0.5,24,0,11.5,98
2026-07-14T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,84,36.4,41.6,221,465,34.6,21,3.5,12,0,15.7,66
2026-07-14T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,66,20.5,21.9,173,457,18.1,17,0.3,3,0,17.2,63
2026-07-14T19:00:00Z,uri,Uri,34.079,74.05,66,29.8,33.2,364,583,22.3,42,0,8,0,19.4,88
2026-07-14T19:00:00Z,awantipora,Awantipora,33.92,75.01,72,35.6,51.9,363,473,23,52,3.7,37,0,19.6,76
2026-07-14T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,84,41.3,58.6,396,491,42.9,36,5.3,37,0,19.3,74
2026-07-14T19:00:00Z,qazigund,Qazigund,33.64,75.15,84,41.3,58.6,305,506,42.9,36,5.3,37,0,18.6,78
2026-07-14T19:00:00Z,verinag,Verinag,33.55,75.254,84,41.3,58.6,223,512,42.9,36,5.3,37,0,15.7,78
2026-07-14T19:00:00Z,kokernag,Kokernag,33.59,75.32,84,41.3,58.6,223,512,42.9,36,5.3,37,0,15.2,78
2026-07-14T19:00:00Z,tral,Tral,33.935,75.11,72,35.6,51.9,288,480,23,52,3.7,37,0,19.1,66
2026-07-14T19:00:00Z,beerwah,Beerwah,33.995,74.71,84,36.4,41.6,279,472,34.6,21,3.5,12,0,19.8,63
2026-07-14T19:00:00Z,banihal,Banihal,33.438,75.197,84,41.3,58.6,266,501,42.9,36,5.3,37,0,17.2,87
2026-07-14T19:00:00Z,gurez,Gurez (Dawar),34.63,74.83,66,20,29.8,153,454,9.3,72,0.6,26,0,14.9,81
2026-07-14T19:00:00Z,tangdhar,Tangdhar,34.69,74.08,50,15.3,17.2,162,521,12,46,0.1,6,0,9.4,73
2026-07-14T20:00:00Z,srinagar,Srinagar,34.0837,74.7973,84,36.7,41.4,703,527,31.8,19,3.2,11,0,19.9,83
2026-07-14T20:00:00Z,anantnag,Anantnag,33.7311,75.1487,84,44.5,61.9,493,501,46.7,26,5.3,37,0,19,78
2026-07-14T20:00:00Z,baramulla,Baramulla,34.198,74.3636,66,19.8,21.1,297,541,18.3,12,0.2,3,0,18.5,75
2026-07-14T20:00:00Z,budgam,Budgam,33.9299,74.7857,84,36.7,41.4,320,483,31.8,19,3.2,11,0,18.6,75
2026-07-14T20:00:00Z,bandipora,Bandipora,34.4177,74.6431,75,31.8,39.2,234,502,24.1,52,5,20,0,20.8,64
2026-07-14T20:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,75,31.8,39.2,281,503,24.1,52,5,20,0,20.7,72
2026-07-14T20:00:00Z,kulgam,Kulgam,33.6444,75.0192,84,44.5,61.9,187,465,46.7,26,5.3,37,0,18.4,70
2026-07-14T20:00:00Z,kupwara,Kupwara,34.5262,74.2546,70,27.8,30,229,530,19.6,29,1,7,0,18.9,66
2026-07-14T20:00:00Z,pulwama,Pulwama,33.8716,74.8988,84,36.7,41.4,375,484,31.8,19,3.2,11,0,17.2,78
2026-07-14T20:00:00Z,shopian,Shopian,33.7167,74.8333,66,20.7,24.3,221,463,19.9,22,0.4,10,0,16.5,64
2026-07-14T20:00:00Z,sopore,Sopore,34.287,74.467,70,27.8,30,423,542,19.6,29,1,7,0,18.2,82
2026-07-14T20:00:00Z,handwara,Handwara,34.4,74.28,70,27.8,30,246,532,19.6,29,1,7,0,19.8,64
2026-07-14T20:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,66,19.8,21.1,168,458,18.3,12,0.2,3,0,12.4,78
2026-07-14T20:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,73,36.6,53.2,233,498,24.9,41,3.5,37,0,15.7,68
2026-07-14T20:00:00Z,sonamarg,Sonamarg,34.305,75.293,59,15.5,23.3,180,465,6,35,0.3,21,0,11.2,99
2026-07-14T20:00:00Z,yusmarg,Yusmarg,33.83,74.66,84,36.7,41.4,211,464,31.8,19,3.2,11,0,14.7,70
2026-07-14T20:00:00Z,tangmarg,Tangmarg,34.045,74.429,66,19.8,21.1,168,458,18.3,12,0.2,3,0,17.6,61
2026-07-14T20:00:00Z,uri,Uri,34.079,74.05,67,28.6,32,348,598,22.3,33,0.1,8,0,19.2,88
2026-07-14T20:00:00Z,awantipora,Awantipora,33.92,75.01,73,36.6,53.2,375,476,24.9,41,3.5,37,0,19.2,77
2026-07-14T20:00:00Z,bijbehara,Bijbehara,33.793,75.105,84,44.5,61.9,387,491,46.7,26,5.3,37,0,19,73
2026-07-14T20:00:00Z,qazigund,Qazigund,33.64,75.15,84,44.5,61.9,274,503,46.7,26,5.3,37,0,18.1,78
2026-07-14T20:00:00Z,verinag,Verinag,33.55,75.254,84,44.5,61.9,199,509,46.7,26,5.3,37,0,15.2,78
2026-07-14T20:00:00Z,kokernag,Kokernag,33.59,75.32,84,44.5,61.9,199,509,46.7,26,5.3,37,0,14.7,78
2026-07-14T20:00:00Z,tral,Tral,33.935,75.11,73,36.6,53.2,297,482,24.9,41,3.5,37,0,18.9,66
2026-07-14T20:00:00Z,beerwah,Beerwah,33.995,74.71,84,36.7,41.4,229,474,31.8,19,3.2,11,0,19.4,61
2026-07-14T20:00:00Z,banihal,Banihal,33.438,75.197,84,44.5,61.9,251,499,46.7,26,5.3,37,0,17.1,86
2026-07-14T20:00:00Z,gurez,Gurez (Dawar),34.63,74.83,58,18.7,25.3,150,457,10.1,49,0.3,16,0,14.7,81
2026-07-14T20:00:00Z,tangdhar,Tangdhar,34.69,74.08,51,14.3,16,159,521,11.4,41,0,5,0,9.1,73
2026-07-14T21:00:00Z,srinagar,Srinagar,34.0837,74.7973,83,36.9,41.4,544,528,28.9,17,2.9,10,0,19.4,83
2026-07-14T21:00:00Z,anantnag,Anantnag,33.7311,75.1487,84,47,65,436,506,47.5,22,5.3,38,0,18.5,79
2026-07-14T21:00:00Z,baramulla,Baramulla,34.198,74.3636,65,19.3,20.7,247,534,18.1,10,0.2,3,0,18.3,74
2026-07-14T21:00:00Z,budgam,Budgam,33.9299,74.7857,83,36.9,41.4,304,488,28.9,17,2.9,10,0,18.2,75
2026-07-14T21:00:00Z,bandipora,Bandipora,34.4177,74.6431,75,32.4,39.2,208,502,23.4,39,4.5,16,0,20.9,63
