time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-09-21T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,97,49.4,51.8,814,508,46.5,34,5.4,4,0,14.5,83
2026-09-21T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,75,36,37.7,576,491,37.8,8,3.7,4,0,14.8,79
2026-09-21T19:00:00Z,baramulla,Baramulla,34.198,74.3636,71,36.9,39.8,293,498,16.1,82,2.8,6,0,15.5,61
2026-09-21T19:00:00Z,budgam,Budgam,33.9299,74.7857,97,49.4,51.8,432,482,46.5,34,5.4,4,0,14.1,78
2026-09-21T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,61,24.8,27.2,244,485,28.6,40,5.9,3,0,13.2,65
2026-09-21T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,61,24.8,27.2,288,480,28.6,40,5.9,3,0,15.4,56
2026-09-21T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,75,36,37.7,242,457,37.8,8,3.7,4,0,16.3,57
2026-09-21T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,67,32.4,34.8,228,505,18.3,57,4.1,6,0,13.3,74
2026-09-21T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,97,49.4,51.8,489,488,46.5,34,5.4,4,0,11.8,79
2026-09-21T19:00:00Z,shopian,Shopian,33.7167,74.8333,66,27.8,28.5,276,460,24.4,26,1.2,1,0,11.8,65
2026-09-21T19:00:00Z,sopore,Sopore,34.287,74.467,67,32.4,34.8,404,510,18.3,57,4.1,6,0,14.7,71
2026-09-21T19:00:00Z,handwara,Handwara,34.4,74.28,67,32.4,34.8,245,507,18.3,57,4.1,6,0,14.2,68
2026-09-21T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,71,36.9,39.8,235,457,16.1,82,2.8,6,0,9.7,66
2026-09-21T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,60,28.1,30,338,489,22.6,32,3.7,3,0,11.4,57
2026-09-21T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,66,8.8,10.4,216,458,4.9,48,0.6,4,0,7.3,81
2026-09-21T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,97,49.4,51.8,245,458,46.5,34,5.4,4,0,9.3,77
