time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-09-05T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,91,62.4,69.6,877,518,52.2,25,3.9,14,0,17,83
2026-09-05T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,74,66.1,71.9,680,509,48.8,1,1.1,12,0,16,85
2026-09-05T19:00:00Z,baramulla,Baramulla,34.198,74.3636,70,31.7,40.6,283,525,22.2,37,2.5,18,0,18.4,61
2026-09-05T19:00:00Z,budgam,Budgam,33.9299,74.7857,91,62.4,69.6,386,493,52.2,25,3.9,14,0,15.6,82
2026-09-05T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,73,30,39.5,280,496,27.2,83,6.4,21,0,14.8,64
2026-09-05T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,73,30,39.5,269,487,27.2,83,6.4,21,0,16.4,59
2026-09-05T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,74,66.1,71.9,278,471,48.8,1,1.1,12,0,16.9,67
2026-09-05T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,74,32.9,46,262,535,21.8,69,4.3,28,0,14.7,69
2026-09-05T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,91,62.4,69.6,453,492,52.2,25,3.9,14,0,13.4,85
2026-09-05T19:00:00Z,shopian,Shopian,33.7167,74.8333,67,40.5,45.3,274,470,30.3,41,0.6,9,0,14.3,59
2026-09-05T19:00:00Z,sopore,Sopore,34.287,74.467,74,32.9,46,409,512,21.8,69,4.3,28,0,17,65
2026-09-05T19:00:00Z,handwara,Handwara,34.4,74.28,74,32.9,46,246,518,21.8,69,4.3,28,0,14.6,84
2026-09-05T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,70,31.7,40.6,228,467,22.2,37,2.5,18,0,8.4,83
2026-09-05T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,69,35.9,40.6,311,506,28.4,20,3.1,11,0,13.2,65
2026-09-05T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,47,10.4,13.3,180,462,5.6,43,0.7,8,0,9.4,84
2026-09-05T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,91,62.4,69.6,237,475,52.2,25,3.9,14,0,10.2,93
