time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-08-02T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,76,34.5,36.1,1033,506,29.1,33,3.8,3,0,22.1,86
2026-08-02T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,71,31.5,32.1,580,486,19.8,37,0.6,1,0,20.3,96
2026-08-02T19:00:00Z,baramulla,Baramulla,34.198,74.3636,54,15.3,15.9,315,504,13.8,32,1.1,2,0,21,82
2026-08-02T19:00:00Z,budgam,Budgam,33.9299,74.7857,76,34.5,36.1,370,459,29.1,33,3.8,3,0,19.4,88
2026-08-02T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,67,29.5,31.5,287,482,28.3,36,4.3,3,0,22.1,74
2026-08-02T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,67,29.5,31.5,490,498,28.3,36,4.3,3,0,21.3,82
2026-08-02T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,71,31.5,32.1,222,458,19.8,37,0.6,1,0,20.1,81
2026-08-02T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,63,29.3,30.3,295,510,18.3,53,2,2,0,19.7,87
2026-08-02T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,76,34.5,36.1,489,457,29.1,33,3.8,3,0,18.6,86
2026-08-02T19:00:00Z,shopian,Shopian,33.7167,74.8333,52,8.3,8.7,360,483,11,51,0.6,1,0,18.3,71
2026-08-02T19:00:00Z,sopore,Sopore,34.287,74.467,63,29.3,30.3,452,497,18.3,53,2,2,0,20.5,92
2026-08-02T19:00:00Z,handwara,Handwara,34.4,74.28,63,29.3,30.3,372,531,18.3,53,2,2,0,19.9,84
2026-08-02T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,54,15.3,15.9,252,462,13.8,32,1.1,2,0,14.3,86
2026-08-02T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,64,30.4,30.7,315,488,20.6,15,0.8,1,0,17.7,77
2026-08-02T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,36,3,3.3,182,459,6.2,22,0.1,1,0,14.1,97
2026-08-02T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,76,34.5,36.1,258,466,29.1,33,3.8,3,0,15.6,94
2026-08-02T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,54,15.3,15.9,252,462,13.8,32,1.1,2,0,19,73
2026-08-02T19:00:00Z,uri,Uri,34.079,74.05,54,22.4,23.4,327,544,15.8,63,0.9,2,0,20.5,100
2026-08-02T19:00:00Z,awantipora,Awantipora,33.92,75.01,64,30.4,30.7,517,466,20.6,15,0.8,1,0,20.4,95
2026-08-02T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,71,31.5,32.1,632,505,19.8,37,0.6,1,0,21,87
2026-08-02T19:00:00Z,qazigund,Qazigund,33.64,75.15,71,31.5,32.1,328,487,19.8,37,0.6,1,0,19.7,93
2026-08-02T19:00:00Z,verinag,Verinag,33.55,75.254,71,31.5,32.1,325,497,19.8,37,0.6,1,0,18.1,89
2026-08-02T19:00:00Z,kokernag,Kokernag,33.59,75.32,71,31.5,32.1,325,497,19.8,37,0.6,1,0,17.6,89
