time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-08-08T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,87,53.9,54.9,1373,489,34.5,15,1.1,2,0,19.6,90
2026-08-08T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,67,45.3,45.6,833,475,33.2,0,0.6,1,0,18.9,98
2026-08-08T19:00:00Z,baramulla,Baramulla,34.198,74.3636,65,35.3,36.9,325,510,19.6,26,0.5,4,0,18.6,84
2026-08-08T19:00:00Z,budgam,Budgam,33.9299,74.7857,87,53.9,54.9,399,468,34.5,15,1.1,2,0,18.9,91
2026-08-08T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,92,52.3,53.6,385,480,24.9,40,0,3,0,19.1,94
2026-08-08T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,92,52.3,53.6,830,482,24.9,40,0,3,0,19.2,94
2026-08-08T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,67,45.3,45.6,370,493,33.2,0,0.6,1,0,18.9,96
2026-08-08T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,84,56.9,60.3,333,506,22.8,55,0.9,9,0,18.7,86
2026-08-08T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,87,53.9,54.9,500,454,34.5,15,1.1,2,0,18.4,93
2026-08-08T19:00:00Z,shopian,Shopian,33.7167,74.8333,50,18.3,18.5,396,476,21.8,9,0.5,0,0,17.2,87
2026-08-08T19:00:00Z,sopore,Sopore,34.287,74.467,84,56.9,60.3,657,489,22.8,55,0.9,9,0,17.9,96
2026-08-08T19:00:00Z,handwara,Handwara,34.4,74.28,84,56.9,60.3,398,520,22.8,55,0.9,9,0,19.5,79
2026-08-08T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,65,35.3,36.9,270,459,19.6,26,0.5,4,0,13.5,86
