time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-09-03T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,95,51,53.2,1155,540,49.1,15,5.1,5,0,19.6,88
2026-09-03T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,70,50.6,52,660,500,44.1,24,1,3,0,18.4,92
2026-09-03T19:00:00Z,baramulla,Baramulla,34.198,74.3636,62,27.2,29.6,397,551,18.2,30,1.3,6,0,19.3,76
2026-09-03T19:00:00Z,budgam,Budgam,33.9299,74.7857,95,51,53.2,542,509,49.1,15,5.1,5,0,19.5,77
2026-09-03T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,79,39.1,42.3,325,509,36.8,32,5.5,6,0,17.9,62
2026-09-03T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,79,39.1,42.3,349,499,36.8,32,5.5,6,0,19.4,63
2026-09-03T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,70,50.6,52,290,464,44.1,24,1,3,0,18.7,71
2026-09-03T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,66,37.7,40.7,303,546,20.9,42,1.7,8,0,18.4,70
2026-09-03T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,95,51,53.2,589,508,49.1,15,5.1,5,0,16.9,84
2026-09-03T19:00:00Z,shopian,Shopian,33.7167,74.8333,52,12.3,12.9,319,479,18.1,45,1.3,1,0,16,71
2026-09-03T19:00:00Z,sopore,Sopore,34.287,74.467,66,37.7,40.7,564,554,20.9,42,1.7,8,0,18.1,83
2026-09-03T19:00:00Z,handwara,Handwara,34.4,74.28,66,37.7,40.7,330,553,20.9,42,1.7,8,0,18.1,76
2026-09-03T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,62,27.2,29.6,240,463,18.2,30,1.3,6,0,11.7,88
2026-09-03T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,75,48.3,49.8,455,531,33.3,36,4.7,4,0,14.7,68
2026-09-03T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,53,13.6,15.5,216,474,5.6,55,0.6,5,0,11.6,94
2026-09-03T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,95,51,53.2,267,474,49.1,15,5.1,5,0,13.9,82
2026-09-03T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,62,27.2,29.6,240,463,18.2,30,1.3,6,0,16.5,71
2026-09-03T19:00:00Z,uri,Uri,34.079,74.05,68,27.6,32,355,529,18.1,50,0.7,10,0,18.9,99
2026-09-03T19:00:00Z,awantipora,Awantipora,33.92,75.01,75,48.3,49.8,545,492,33.3,36,4.7,4,0,21.6,67
2026-09-03T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,70,50.6,52,655,528,44.1,24,1,3,0,18.5,74
2026-09-03T19:00:00Z,qazigund,Qazigund,33.64,75.15,70,50.6,52,362,490,44.1,24,1,3,0,18.9,80
2026-09-03T19:00:00Z,verinag,Verinag,33.55,75.254,70,50.6,52,330,500,44.1,24,1,3,0,17.4,77
2026-09-03T19:00:00Z,kokernag,Kokernag,33.59,75.32,70,50.6,52,330,500,44.1,24,1,3,0,17,77
2026-09-03T19:00:00Z,tral,Tral,33.935,75.11,75,48.3,49.8,473,506,33.3,36,4.7,4,0,19.6,65
2026-09-03T19:00:00Z,beerwah,Beerwah,33.995,74.71,95,51,53.2,392,493,49.1,15,5.1,5,0,19.3,64
2026-09-03T19:00:00Z,banihal,Banihal,33.438,75.197,70,50.6,52,269,475,44.1,24,1,3,0,17.6,99
2026-09-03T19:00:00Z,gurez,Gurez (Dawar),34.63,74.83,42,7.7,9.4,227,480,7.4,53,0.1,4,0,13.8,84
2026-09-03T19:00:00Z,tangdhar,Tangdhar,34.69,74.08,43,9,10.3,219,520,8,57,0.6,3,0,8.6,85
2026-09-03T20:00:00Z,srinagar,Srinagar,34.0837,74.7973,94,48.2,50.3,962,539,41.6,19,3.8,4,0,18.9,91
2026-09-03T20:00:00Z,anantnag,Anantnag,33.7311,75.1487,71,54.7,56,564,494,39.3,26,0.9,3,0,18.4,91
2026-09-03T20:00:00Z,baramulla,Baramulla,34.198,74.3636,62,23.9,26.2,361,551,13.9,41,1.4,5,0,18.4,79
2026-09-03T20:00:00Z,budgam,Budgam,33.9299,74.7857,94,48.2,50.3,491,509,41.6,19,3.8,4,0,18.6,79
2026-09-03T20:00:00Z,bandipora,Bandipora,34.4177,74.6431,78,38,40.7,298,511,34,22,4.5,5,0,17.8,63
2026-09-03T20:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,78,38,40.7,338,499,34,22,4.5,5,0,19.3,67
2026-09-03T20:00:00Z,kulgam,Kulgam,33.6444,75.0192,71,54.7,56,285,466,39.3,26,0.9,3,0,18.7,70
2026-09-03T20:00:00Z,kupwara,Kupwara,34.5262,74.2546,67,32.9,35.9,286,548,16.8,45,1.4,7,0,18.2,70
2026-09-03T20:00:00Z,pulwama,Pulwama,33.8716,74.8988,94,48.2,50.3,555,512,41.6,19,3.8,4,0,16.3,83
2026-09-03T20:00:00Z,shopian,Shopian,33.7167,74.8333,52,10.5,11.1,286,479,13.1,67,1.3,2,0,15.8,70
2026-09-03T20:00:00Z,sopore,Sopore,34.287,74.467,67,32.9,35.9,502,557,16.8,45,1.4,7,0,17.2,86
2026-09-03T20:00:00Z,handwara,Handwara,34.4,74.28,67,32.9,35.9,293,550,16.8,45,1.4,7,0,18.1,76
2026-09-03T20:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,62,23.9,26.2,225,462,13.9,41,1.4,5,0,11.3,87
2026-09-03T20:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,76,48.7,50.3,418,531,32.3,29,3.9,4,0,14.1,69
2026-09-03T20:00:00Z,sonamarg,Sonamarg,34.305,75.293,52,13,15,204,471,5.1,57,0.6,5,0,10.4,98
2026-09-03T20:00:00Z,yusmarg,Yusmarg,33.83,74.66,94,48.2,50.3,245,471,41.6,19,3.8,4,0,13.5,81
2026-09-03T20:00:00Z,tangmarg,Tangmarg,34.045,74.429,62,23.9,26.2,225,462,13.9,41,1.4,5,0,16.2,72
2026-09-03T20:00:00Z,uri,Uri,34.079,74.05,68,26.4,30.9,322,518,15.2,54,0.9,10,0,18.3,100
2026-09-03T20:00:00Z,awantipora,Awantipora,33.92,75.01,76,48.7,50.3,551,495,32.3,29,3.9,4,0,20.7,72
2026-09-03T20:00:00Z,bijbehara,Bijbehara,33.793,75.105,71,54.7,56,604,524,39.3,26,0.9,3,0,18.3,75
2026-09-03T20:00:00Z,qazigund,Qazigund,33.64,75.15,71,54.7,56,342,490,39.3,26,0.9,3,0,18.8,80
2026-09-03T20:00:00Z,verinag,Verinag,33.55,75.254,71,54.7,56,315,499,39.3,26,0.9,3,0,16.9,78
2026-09-03T20:00:00Z,kokernag,Kokernag,33.59,75.32,71,54.7,56,315,499,39.3,26,0.9,3,0,16.5,78
2026-09-03T20:00:00Z,tral,Tral,33.935,75.11,76,48.7,50.3,450,503,32.3,29,3.9,4,0,18.5,69
2026-09-03T20:00:00Z,beerwah,Beerwah,33.995,74.71,94,48.2,50.3,331,493,41.6,19,3.8,4,0,18.8,63
2026-09-03T20:00:00Z,banihal,Banihal,33.438,75.197,71,54.7,56,266,477,39.3,26,0.9,3,0,17.4,100
2026-09-03T20:00:00Z,gurez,Gurez (Dawar),34.63,74.83,38,7.5,9.1,223,480,7,47,0.1,4,0,13.3,85
2026-09-03T20:00:00Z,tangdhar,Tangdhar,34.69,74.08,39,7.7,8.6,211,510,8.6,48,0.5,3,0,7.6,89
2026-09-03T21:00:00Z,srinagar,Srinagar,34.0837,74.7973,92,36,38.3,798,536,33.6,24,3.5,5,0,18.3,94
2026-09-03T21:00:00Z,anantnag,Anantnag,33.7311,75.1487,67,28.6,30.7,490,490,17.5,50,1.1,5,0,18.2,90
2026-09-03T21:00:00Z,baramulla,Baramulla,34.198,74.3636,64,31.7,37.7,328,550,13.2,63,2.3,14,0,17.6,79
2026-09-03T21:00:00Z,budgam,Budgam,33.9299,74.7857,92,36,38.3,440,507,33.6,24,3.5,5,0,17.6,81
2026-09-03T21:00:00Z,bandipora,Bandipora,34.4177,74.6431,82,52.2,57.3,278,513,34,30,5.1,12,0,17.6,65
2026-09-03T21:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,82,52.2,57.3,337,503,34,30,5.1,12,0,19,67
2026-09-03T21:00:00Z,kulgam,Kulgam,33.6444,75.0192,67,28.6,30.7,282,468,17.5,50,1.1,5,0,18.7,69
2026-09-03T21:00:00Z,kupwara,Kupwara,34.5262,74.2546,70,44.9,52.6,271,547,18.2,59,2.4,18,0,17.7,70
2026-09-03T21:00:00Z,pulwama,Pulwama,33.8716,74.8988,92,36,38.3,519,512,33.6,24,3.5,5,0,15.5,84
2026-09-03T21:00:00Z,shopian,Shopian,33.7167,74.8333,53,7.9,8.5,260,478,10.4,55,0.8,2,0,15.7,69
2026-09-03T21:00:00Z,sopore,Sopore,34.287,74.467,70,44.9,52.6,451,558,18.2,59,2.4,18,0,16.7,87
2026-09-03T21:00:00Z,handwara,Handwara,34.4,74.28,70,44.9,52.6,266,549,18.2,59,2.4,18,0,17.9,76
2026-09-03T21:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,64,31.7,37.7,214,462,13.2,63,2.3,14,0,11,88
2026-09-03T21:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,82,52,54.8,376,527,25.8,14,0.8,7,0,14,68
