time,station_id,name,latitude,longitude,aqi,pm25,pm10,co,co2,no2,o3,so2,dust,uv,temp,hum
2026-07-22T19:00:00Z,srinagar,Srinagar,34.0837,74.7973,69,24.4,24.6,982,477,28.6,38,3.7,0,0,17.1,97
2026-07-22T19:00:00Z,anantnag,Anantnag,33.7311,75.1487,36,8.2,8.4,337,455,12.4,51,0.9,0,0,16.9,100
2026-07-22T19:00:00Z,baramulla,Baramulla,34.198,74.3636,46,9.4,9.7,418,523,9.3,58,1.5,1,0,15.9,97
2026-07-22T19:00:00Z,budgam,Budgam,33.9299,74.7857,69,24.4,24.6,497,454,28.6,38,3.7,0,0,16.7,95
2026-07-22T19:00:00Z,bandipora,Bandipora,34.4177,74.6431,68,32.4,32.6,398,494,26.4,39,4.5,0,0,17.8,91
2026-07-22T19:00:00Z,ganderbal,Ganderbal,34.2265,74.7748,68,32.4,32.6,369,472,26.4,39,4.5,0,0,17,99
2026-07-22T19:00:00Z,kulgam,Kulgam,33.6444,75.0192,36,8.2,8.4,335,474,12.4,51,0.9,0,0,17.1,100
2026-07-22T19:00:00Z,kupwara,Kupwara,34.5262,74.2546,64,30.2,31.8,417,534,20.9,51,3.5,4,0,17.6,81
2026-07-22T19:00:00Z,pulwama,Pulwama,33.8716,74.8988,69,24.4,24.6,565,460,28.6,38,3.7,0,0,15.8,97
2026-07-22T19:00:00Z,shopian,Shopian,33.7167,74.8333,31,3.4,3.5,422,460,6.6,61,0.3,0,0,14.9,95
2026-07-22T19:00:00Z,sopore,Sopore,34.287,74.467,64,30.2,31.8,566,481,20.9,51,3.5,4,0,15.5,100
2026-07-22T19:00:00Z,handwara,Handwara,34.4,74.28,64,30.2,31.8,349,480,20.9,51,3.5,4,0,17.5,78
2026-07-22T19:00:00Z,gulmarg,Gulmarg,34.0484,74.3805,46,9.4,9.7,246,462,9.3,58,1.5,1,0,11.4,97
2026-07-22T19:00:00Z,pahalgam,Pahalgam,34.0159,75.3151,55,22.5,22.9,388,524,25.7,15,2,0,0,15.4,99
2026-07-22T19:00:00Z,sonamarg,Sonamarg,34.305,75.293,24,0.6,0.6,221,472,3,31,0,0,0,13,92
2026-07-22T19:00:00Z,yusmarg,Yusmarg,33.83,74.66,69,24.4,24.6,344,461,28.6,38,3.7,0,0,14.2,86
2026-07-22T19:00:00Z,tangmarg,Tangmarg,34.045,74.429,46,9.4,9.7,246,462,9.3,58,1.5,1,0,14.2,94
2026-07-22T19:00:00Z,uri,Uri,34.079,74.05,37,6.2,6.5,282,513,11.5,67,1.1,2,0,18.7,98
2026-07-22T19:00:00Z,awantipora,Awantipora,33.92,75.01,55,22.5,22.9,581,466,25.7,15,2,0,0,17.7,98
2026-07-22T19:00:00Z,bijbehara,Bijbehara,33.793,75.105,36,8.2,8.4,363,459,12.4,51,0.9,0,0,17,100
2026-07-22T19:00:00Z,qazigund,Qazigund,33.64,75.15,36,8.2,8.4,495,478,12.4,51,0.9,0,0,17.2,100
2026-07-22T19:00:00Z,verinag,Verinag,33.55,75.254,36,8.2,8.4,548,515,12.4,51,0.9,0,0,17.4,100
2026-07-22T19:00:00Z,kokernag,Kokernag,33.59,75.32,36,8.2,8.4,548,515,12.4,51,0.9,0,0,17,100
2026-07-22T19:00:00Z,tral,Tral,33.935,75.11,55,22.5,22.9,560,484,25.7,15,2,0,0,17.4,98
2026-07-22T19:00:00Z,beerwah,Beerwah,33.995,74.71,69,24.4,24.6,905,473,28.6,38,3.7,0,0,15.9,96
2026-07-22T19:00:00Z,banihal,Banihal,33.438,75.197,36,8.2,8.4,222,476,12.4,51,0.9,0,0,18.9,96
2026-07-22T19:00:00Z,gurez,Gurez (Dawar),34.63,74.83,30,4.9,5,221,476,6.7,49,0,1,0,13.1,96
2026-07-22T19:00:00Z,tangdhar,Tangdhar,34.69,74.08,33,7,8.2,227,513,9.9,50,0.8,3,0,9.6,94
2026-07-22T20:00:00Z,srinagar,Srinagar,34.0837,74.7973,69,20.3,20.4,676,467,22.2,47,3.2,0,0,17,97
